timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
61725346,0.0234128,0.00691863,0.0106422,3968,0,-0.361453,-0.121633,-10.9646,3968,-7019,0.34624,-0.00432,-0.0392,-13348,5526.72,30.63
61729346,0.0234128,0.00691729,0.0104292,4000,0,-0.332859,-0.122105,-10.9789,4000,-1019,0.34544,-0.00416,-0.04256,-17348,5526.72,30.63
61733346,0.0239448,0.00649467,0.0106422,4000,0,-0.343739,-0.123516,-10.9535,4000,-5019,0.34544,-0.00416,-0.04256,-21348,5526.72,30.63
61737368,0.0237333,0.00680588,0.0111771,4022,0,-0.344778,-0.124974,-10.9406,4022,-9041,0.34544,-0.00416,-0.04256,-3370,5524.52,30.63
61741379,0.0234055,0.00713326,0.0112885,4011,0,-0.343761,-0.138412,-10.9689,4011,-3051,0.34568,-0.0028,-0.03936,-7381,5524.52,30.63
61745349,0.0230983,0.00723616,0.0107467,3970,0,-0.341885,-0.138859,-10.9663,3970,-7021,0.34568,-0.0028,-0.03936,-350,5525.99,30.63
61749346,0.0234128,0.00691636,0.0106422,3997,0,-0.34188,-0.13069,-10.9692,3997,-1019,0.34384,-0.00336,-0.04296,-4347,5525.99,30.63
61753346,0.0234128,0.00744954,0.0106422,4000,0,-0.354769,-0.144117,-10.9841,4000,-5019,0.34384,-0.00336,-0.04296,-8347,5525.99,30.63
61757346,0.0250996,0.00649759,0.0109572,4000,0,-0.335313,-0.124616,-10.9607,4000,-9019,0.34384,-0.00336,-0.04296,-1313,5526.58,30.63
61761346,0.0245899,0.00712388,0.0106422,4000,0,-0.356621,-0.117316,-10.9697,4000,-3019,0.34488,-0.00208,-0.03872,-5313,5526.58,30.63
61765346,0.0234128,0.00670751,0.0103229,4000,0,-0.339085,-0.133544,-10.9521,4000,-7019,0.34488,-0.00208,-0.03872,-9313,5526.58,30.63
61769346,0.0239449,0.00638532,0.0106422,4000,0,-0.333739,-0.151287,-10.9563,4000,-1019,0.34464,-0.00352,-0.04432,-13313,5526.58,30.63
61773346,0.0237352,0.00617673,0.0106422,4000,0,-0.349881,-0.146602,-10.9998,4000,-5019,0.34464,-0.00352,-0.04432,-17313,5526.58,30.63
61777346,0.0236257,0.0060578,0.010855,4000,0,-0.3673,-0.11507,-11.0114,4000,-9019,0.34464,-0.00352,-0.04432,-21313,5526.58,30.63
61781346,0.024477,0.00638532,0.0117064,4000,0,-0.375866,-0.134507,-10.9488,4000,-3018,0.34512,-0.00352,-0.0416,-2746,5526.87,30.64
61785346,0.0242642,0.00617859,0.0117064,4000,0,-0.357859,-0.136018,-10.9195,4000,-7018,0.34512,-0.00352,-0.0416,-6746,5526.87,30.64
61789345,0.0240548,0.00543128,0.0109654,3999,0,-0.341861,-0.144079,-10.95,3999,-1018,0.3444,-0.00248,-0.04392,-344,5525.99,30.64
61793360,0.0237341,0.00606075,0.00989924,4015,0,-0.320293,-0.127416,-10.9784,4015,-5033,0.3444,-0.00248,-0.04392,-4359,5525.99,30.64
61797346,0.0228788,0.00638531,0.0105342,3986,0,-0.347618,-0.139345,-10.9802,3986,-9019,0.3444,-0.00248,-0.04392,-8345,5525.99,30.64
61801348,0.0223486,0.00638532,0.0106422,4002,0,-0.347664,-0.127483,-10.9444,4002,-3021,0.34632,-0.00376,-0.04056,-1347,5527.02,30.64
61805382,0.0235136,0.00734138,0.00989693,4034,0,-0.326555,-0.127852,-10.9382,4034,-7055,0.34632,-0.00376,-0.04056,-5381,5527.02,30.64
61809346,0.0229911,0.00744954,0.0103219,3964,0,-0.334291,-0.148048,-10.9603,3964,-1019,0.34472,-0.0024,-0.04624,-9345,5527.02,30.64
61813346,0.024153,0.00691875,0.0101087,4000,0,-0.358539,-0.15185,-11.0151,4000,-5019,0.34472,-0.0024,-0.04624,-13345,5527.02,30.64
61817346,0.0236255,0.00638533,0.0101102,4000,0,-0.372516,-0.10448,-11.031,4000,-9019,0.34472,-0.0024,-0.04624,-17345,5527.02,30.64
61821346,0.0235274,0.00638531,0.0103148,4000,0,-0.350548,-0.119564,-10.9885,4000,-3019,0.34624,-0.0032,-0.04144,-21345,5527.02,30.64
61825347,0.0224627,0.00638532,0.0106422,4001,0,-0.35058,-0.111779,-10.9679,4001,-7020,0.34624,-0.0032,-0.04144,-3349,5526.14,30.65
61829346,0.0223486,0.00638532,0.0106422,3999,0,-0.332315,-0.118715,-10.9516,3999,-1019,0.344,-0.00264,-0.04576,-7348,5526.14,30.65
61833346,0.0235159,0.00638531,0.0111726,4000,0,-0.337059,-0.107787,-10.9454,4000,-5019,0.344,-0.00264,-0.04576,-345,5524.23,30.65
61837347,0.0237349,0.00649184,0.0115999,4001,0,-0.341918,-0.102006,-10.9382,4001,-9020,0.344,-0.00264,-0.04576,-4346,5524.23,30.65
61841346,0.0237388,0.00744954,0.0106422,3999,0,-0.343747,-0.108128,-10.9572,3999,-3019,0.34592,-0.00304,-0.04064,-8345,5524.23,30.65
61845353,0.0246891,0.00691783,0.0106422,4007,0,-0.371949,-0.134077,-10.9487,4007,-7026,0.34592,-0.00304,-0.04064,-1354,5524.52,30.65
61849346,0.0251148,0.00617303,0.0105356,3993,0,-0.365848,-0.116866,-10.9573,3993,-1019,0.34488,-0.00272,-0.04688,-5347,5524.52,30.65
61853346,0.0239481,0.0063853,0.0103199,4000,0,-0.336215,-0.132571,-10.9831,4000,-5019,0.34488,-0.00272,-0.04688,-9347,5524.52,30.65
61857352,0.0234128,0.00734035,0.0102158,4006,0,-0.304616,-0.128884,-10.9607,4006,-9025,0.34488,-0.00272,-0.04688,-13353,5524.52,30.65
61861346,0.0234128,0.00702601,0.0102187,3994,0,-0.299265,-0.114914,-10.9754,3994,-3019,0.34376,-0.00168,-0.04384,-17347,5524.52,30.65
61865353,0.0234128,0.0063853,0.011269,4007,0,-0.320751,-0.140198,-10.9661,4007,-7026,0.34376,-0.00168,-0.04384,-21354,5524.52,30.65
61869346,0.0244721,0.00691157,0.010966,3993,0,-0.340869,-0.14364,-10.9554,3993,-982,0.34392,-0.00248,-0.04768,-3358,5526.58,30.64
61873346,0.0241683,0.00638531,0.0106422,4000,0,-0.340455,-0.12211,-10.9544,4000,-4982,0.34392,-0.00248,-0.04768,-7358,5526.58,30.64
61877345,0.0234128,0.00734016,0.0108506,3999,0,-0.337059,-0.138379,-10.9597,3999,-8981,0.34392,-0.00248,-0.04768,-359,5525.26,30.64
61881346,0.0229898,0.00660303,0.0107535,4001,0,-0.339066,-0.126927,-10.9644,4001,-3019,0.34512,-0.0024,-0.04176,-4360,5525.26,30.64
61885346,0.0229842,0.0064948,0.0104293,4000,0,-0.326543,-0.130656,-10.9626,4000,-7019,0.34512,-0.0024,-0.04176,-8360,5525.26,30.64
61889378,0.0233009,0.00681607,0.010752,4032,0,-0.328566,-0.116879,-10.9851,4032,-1023,0.34488,-0.00224,-0.04688,-1390,5524.67,30.64
61893370,0.0234128,0.00744954,0.0109565,3992,0,-0.356701,-0.107204,-10.9782,3992,-5015,0.34488,-0.00224,-0.04688,-5382,5524.67,30.64
61897346,0.0234128,0.00809072,0.0102139,3976,0,-0.337059,-0.108206,-10.9765,3976,-8991,0.34488,-0.00224,-0.04688,-9358,5524.67,30.64
61901346,0.0234128,0.00744953,0.0100007,4000,0,-0.355194,-0.113925,-10.9397,4000,-3019,0.34456,-0.00272,-0.0444,-13358,5524.67,30.64
61905346,0.0232,0.00702384,0.0113842,4000,0,-0.364903,-0.116398,-10.9305,4000,-7019,0.34456,-0.00272,-0.0444,-17358,5524.67,30.64
61909380,0.0235228,0.00649534,0.0103235,4034,0,-0.344786,-0.128286,-10.9548,4034,-1044,0.34528,-0.0032,-0.048,-21392,5524.67,30.64
61913346,0.0244771,0.0064909,0.0111809,3966,0,-0.336105,-0.122581,-10.9448,3966,-5010,0.34528,-0.0032,-0.048,-3360,5525.7,30.63
61917346,0.0240514,0.00638531,0.0106422,4000,0,-0.345204,-0.132612,-10.9831,4000,-9010,0.34528,-0.0032,-0.048,-7360,5525.7,30.63
61921345,0.0234128,0.00638531,0.0101135,3999,0,-0.351437,-0.136043,-10.9846,3999,-2997,0.34464,-0.00304,-0.044,-357,5527.16,30.63
61925346,0.0228814,0.00638532,0.010221,4001,0,-0.354319,-0.133486,-10.9673,4001,-6998,0.34464,-0.00304,-0.044,-4358,5527.16,30.63
61929346,0.0229871,0.00649173,0.0103211,4000,0,-0.362474,-0.12596,-10.987,4000,-996,0.34336,-0.00328,-0.04544,-8358,5527.16,30.63
61933346,0.0224514,0.00670751,0.0106422,4000,0,-0.349098,-0.113511,-10.976,4000,-4996,0.34336,-0.00328,-0.04544,-1360,5527.46,30.63
61937346,0.0238385,0.00681101,0.0109585,4000,0,-0.348609,-0.130644,-10.9521,4000,-8996,0.34336,-0.00328,-0.04544,-5360,5527.46,30.63
61941346,0.0250014,0.00744954,0.0104371,4000,0,-0.356257,-0.105963,-10.94,4000,-3019,0.34536,-0.00168,-0.04288,-9360,5527.46,30.63
61945347,0.0254347,0.00671208,0.0096845,4001,0,-0.362933,-0.102386,-10.9553,4001,-7020,0.34536,-0.00168,-0.04288,-13361,5527.46,30.63
61949346,0.0235195,0.00713006,0.0106422,3999,0,-0.33376,-0.116358,-10.9635,3999,-1009,0.34384,-0.00312,-0.04672,-17360,5527.46,30.63
61953349,0.0234128,0.00744954,0.0106422,4003,0,-0.344234,-0.126889,-10.9788,4003,-5012,0.34384,-0.00312,-0.04672,-21363,5527.46,30.63
61958182,0.0242112,0.00674083,0.0109986,4833,0,-0.331615,-0.108145,-10.9918,4833,-9845,0.34384,-0.00312,-0.04672,-3545,5525.4,30.64
61962168,0.024477,0.00628333,0.0103159,3986,0,-0.331383,-0.131405,-10.978,3986,-3800,0.3452,-0.00184,-0.04576,-7531,5525.4,30.64
61966195,0.024477,0.00627313,0.00979586,4027,0,-0.342591,-0.148013,-10.9848,4027,-7827,0.3452,-0.00184,-0.04576,-1198,5527.46,30.64
61970168,0.024477,0.00693349,0.0106517,3973,0,-0.349412,-0.137742,-10.9558,3973,-1811,0.34528,-0.00288,-0.04776,-5171,5527.46,30.64
61974946,0.0237643,0.0068388,0.0115347,4778,0,-0.337947,-0.147282,-10.9731,4778,-6589,0.34528,-0.00288,-0.04776,-9949,5527.46,30.64
61978946,0.0242598,0.00616809,0.0102146,4000,0,-0.347711,-0.13652,-10.9766,4000,-584,0.34416,-0.0012,-0.04616,-2960,5526.28,30.64
61982946,0.024477,0.00681393,0.0106422,4000,0,-0.341413,-0.12402,-10.954,4000,-4584,0.34416,-0.0012,-0.04616,-6960,5526.28,30.64
61986964,0.024477,0.00691981,0.0105368,4018,0,-0.339483,-0.134111,-10.9228,4018,-8602,0.34416,-0.0012,-0.04616,-10978,5526.28,30.64
61990946,0.023189,0.00713644,0.00957797,3982,0,-0.338074,-0.145005,-10.9356,3982,-2569,0.34496,-0.00176,-0.04808,-14960,5526.28,30.64
61994946,0.0228818,0.0063853,0.010109,4000,0,-0.339026,-0.144221,-10.9611,4000,-6569,0.34496,-0.00176,-0.04808,-18960,5526.28,30.64
61998946,0.0224522,0.00723669,0.0106422,4000,0,-0.330879,-0.122571,-10.9774,4000,-620,0.34288,-0.00168,-0.04528,-960,5527.02,30.63
62002947,0.0234128,0.00755314,0.0104293,4001,0,-0.324644,-0.139791,-10.9789,4001,-4621,0.34288,-0.00168,-0.04528,-4961,5527.02,30.63
62007019,0.0234128,0.00743987,0.0112788,4072,0,-0.324628,-0.145489,-10.9823,4072,-8693,0.34288,-0.00168,-0.04528,-9033,5527.02,30.63
62010946,0.0230943,0.00648694,0.0106422,3927,0,-0.320732,-0.131135,-10.9764,3927,-2601,0.34432,-0.00192,-0.04736,-1960,5525.55,30.63
62014946,0.0224488,0.00734937,0.00979082,4000,0,-0.337068,-0.113513,-10.9847,4000,-6601,0.34432,-0.00192,-0.04736,-5960,5525.55,30.63
62018946,0.0234128,0.0064888,0.0101101,4000,0,-0.344273,-0.114922,-10.9673,4000,-600,0.34384,-0.00136,-0.04704,-9960,5525.55,30.63
62022946,0.0234128,0.00713028,0.00979402,4000,0,-0.346667,-0.114976,-11.0061,4000,-4600,0.34384,-0.00136,-0.04704,-2958,5526.28,30.63
62026967,0.0239453,0.00744954,0.00957798,4021,0,-0.338007,-0.10968,-10.9985,4021,-8621,0.34384,-0.00136,-0.04704,-6979,5526.28,30.63
62034946,0.0241614,0.00713386,0.0106422,4000,0,-0.352491,-0.124035,-10.9809,4000,-6614,0.34376,-0.00056,-0.0476,-14958,5526.28,30.63
62038947,0.0237292,0.00648892,0.0106422,4001,0,-0.337569,-0.120201,-10.9477,4001,-620,0.34296,-0.00128,-0.04752,-18959,5526.28,30.63
62042946,0.0243709,0.00744953,0.0108551,3999,0,-0.344176,-0.122045,-10.9682,3999,-4619,0.34296,-0.00128,-0.04752,-956,5527.46,30.65
62046973,0.0234128,0.00691386,0.0106422,4027,0,-0.350078,-0.12588,-10.965,4027,-8646,0.34296,-0.00128,-0.04752,-4983,5527.46,30.65
62050946,0.0230949,0.00563637,0.0106422,3973,0,-0.33947,-0.113466,-10.9808,3973,-2619,0.34304,-0.00096,-0.04904,-8956,5527.46,30.65
62054946,0.0234128,0.00638531,0.010744,4000,0,-0.335188,-0.130784,-10.965,4000,-6619,0.34304,-0.00096,-0.04904,-1960,5527.02,30.65
62058946,0.0237226,0.00638533,0.0113966,4000,0,-0.336039,-0.103864,-10.9754,4000,-619,0.34584,-0.00232,-0.0488,-5960,5527.02,30.65
62062946,0.024477,0.00638532,0.0106422,4000,0,-0.353828,-0.119125,-10.969,4000,-4619,0.34584,-0.00232,-0.0488,-9960,5527.02,30.65
62066946,0.0243758,0.00648655,0.0106422,4000,0,-0.349121,-0.141716,-10.9598,4000,-8619,0.34584,-0.00232,-0.0488,-2949,5526.87,30.65
62070946,0.0234128,0.00744953,0.0113901,4000,0,-0.339511,-0.139835,-10.9597,4000,-2619,0.3424,-0.00168,-0.0488,-6949,5526.87,30.65
62074947,0.0234128,0.00691729,0.0106422,4001,0,-0.330833,-0.134577,-10.9674,4001,-6620,0.3424,-0.00168,-0.0488,-10950,5526.87,30.65
62078946,0.0242643,0.00691317,0.0105387,3999,0,-0.338029,-0.13544,-10.9751,3999,-585,0.3444,-0.00112,-0.04768,-14949,5526.87,30.65
62082947,0.0239464,0.00692154,0.010106,4001,0,-0.348116,-0.139405,-10.9888,4001,-4586,0.3444,-0.00112,-0.04768,-18950,5526.87,30.65
62086946,0.0253285,0.00638532,0.0106422,3999,0,-0.349567,-0.128809,-10.9717,3999,-8585,0.3444,-0.00112,-0.04768,-960,5528.34,30.66
62090978,0.0250051,0.00638531,0.0106422,4032,0,-0.341877,-0.127348,-10.9486,4032,-2651,0.34072,-0.00168,-0.04848,-4992,5528.34,30.66
62094946,0.0239406,0.00638531,0.0106422,3968,0,-0.332775,-0.132145,-10.9328,3968,-6619,0.34072,-0.00168,-0.04848,-8960,5528.34,30.66
62098946,0.0235163,0.00660108,0.0109585,4000,0,-0.326543,-0.109189,-10.9487,4000,-579,0.34376,0.00072,-0.04792,-1955,5525.11,30.66
62102946,0.0243735,0.00681288,0.0111754,4000,0,-0.339058,-0.104302,-10.9577,4000,-4579,0.34376,0.00072,-0.04792,-5955,5525.11,30.66
62106946,0.0231971,0.00638532,0.0106422,4000,0,-0.332276,-0.105837,-10.9612,4000,-8579,0.34376,0.00072,-0.04792,-9955,5525.11,30.66
62110971,0.0234128,0.00649146,0.0111775,4025,0,-0.342844,-0.0914633,-10.9497,4025,-2644,0.34264,0.00032,-0.04848,-2983,5524.52,30.66
62114949,0.0234128,0.00744954,0.0113897,3978,0,-0.322181,-0.120156,-11.0053,3978,-6622,0.34264,0.00032,-0.04848,-6961,5524.52,30.66
62118946,0.0230993,0.00659791,0.0107427,3997,0,-0.338121,-0.132742,-11.0098,3997,-619,0.34296,-0.00048,-0.04824,-10958,5524.52,30.66
62122946,0.0227714,0.00638532,0.010855,4000,0,-0.338048,-0.114456,-11.0296,4000,-4619,0.34296,-0.00048,-0.04824,-14958,5524.52,30.66
62126947,0.0226693,0.00638532,0.0106422,4001,0,-0.335213,-0.103946,-10.9878,4001,-8620,0.34296,-0.00048,-0.04824,-18959,5524.52,30.66
62130946,0.0234128,0.0061695,0.00979074,3999,0,-0.340948,-0.0962201,-10.9453,3999,-2619,0.34216,-0.00016,-0.04704,-945,5526.14,30.65
62134969,0.0230954,0.00692047,0.0103248,4023,0,-0.325598,-0.117384,-10.9506,4023,-6642,0.34216,-0.00016,-0.04704,-4968,5526.14,30.65
62138946,0.0228776,0.00744954,0.00914689,3977,0,-0.312637,-0.133112,-10.9751,3977,-609,0.34336,0.00072,-0.0476,-8945,5526.14,30.65
62142946,0.0228907,0.00744953,0.00968014,4000,0,-0.323038,-0.105396,-10.9885,4000,-4609,0.34336,0.00072,-0.0476,-1945,5523.79,30.65
62146947,0.0226622,0.00713594,0.0106422,4001,0,-0.347609,-0.106321,-10.9769,4001,-8610,0.34336,0.00072,-0.0476,-5946,5523.79,30.65
62150946,0.0239468,0.00638532,0.0109614,3999,0,-0.348121,-0.110599,-11.0028,3999,-2617,0.34208,-0.00048,-0.04784,-9945,5523.79,30.65
62154989,0.0234128,0.00638532,0.0106422,4043,0,-0.348606,-0.127532,-10.9898,4043,-6660,0.34208,-0.00048,-0.04784,-2988,5525.99,30.65
62158947,0.0225579,0.00638532,0.0106422,3958,0,-0.345707,-0.146969,-10.9884,3958,-620,0.34488,0.00032,-0.05024,-6946,5525.99,30.65
62162946,0.0224549,0.00649163,0.0106422,3999,0,-0.347184,-0.133635,-10.9705,3999,-4619,0.34488,0.00032,-0.05024,-10945,5525.99,30.65
62167748,0.0240317,0.00744954,0.0106422,4802,0,-0.344777,-0.144818,-10.9331,4802,-9421,0.34488,0.00032,-0.05024,-15747,5525.99,30.65
62172546,0.024477,0.00824471,0.0106422,4798,0,-0.333612,-0.141287,-10.9315,4798,-4213,0.34232,8e-05,-0.05248,-20545,5525.99,30.65
62176546,0.0240395,0.00724335,0.0106422,4000,0,-0.325984,-0.137517,-10.9656,4000,-8213,0.34232,8e-05,-0.05248,-2558,5525.99,30.66
62180546,0.024477,0.00638532,0.0104294,4000,0,-0.332772,-0.130267,-10.9798,4000,-2219,0.34408,-0.00064,-0.04872,-6558,5525.99,30.66
62184546,0.0237349,0.0073431,0.0101066,4000,0,-0.327499,-0.135481,-10.9841,4000,-6219,0.34408,-0.00064,-0.04872,-10558,5525.99,30.66
62188594,0.0234128,0.0069144,0.0106422,4048,0,-0.339045,-0.144626,-10.9818,4048,-267,0.34136,-0.0016,-0.05392,-3605,5526.87,30.66
62192546,0.0234128,0.00638532,0.0106422,3952,0,-0.34427,-0.138806,-10.9826,3952,-4219,0.34136,-0.0016,-0.05392,-7557,5526.87,30.66
62196546,0.0234128,0.00638531,0.0113842,4000,0,-0.342836,-0.112663,-10.9781,4000,-8219,0.34136,-0.0016,-0.05392,-554,5527.16,30.66
62200546,0.0234128,0.00585774,0.0114942,4000,0,-0.336152,-0.109598,-10.9774,4000,-2219,0.3448,-0.00136,-0.04856,-4554,5527.16,30.66
62204546,0.0234128,0.00553393,0.0113826,4000,0,-0.328026,-0.119751,-10.9635,4000,-6219,0.3448,-0.00136,-0.04856,-8554,5527.16,30.66
62208597,0.0236297,0.00638532,0.0117064,4051,0,-0.329976,-0.120644,-10.9439,4051,-270,0.34264,0.0004,-0.05288,-12605,5527.16,30.66
62212546,0.0242615,0.00638532,0.0109549,3949,0,-0.323087,-0.113481,-10.9338,3949,-4219,0.34264,0.0004,-0.05288,-16554,5527.16,30.66
62216546,0.0236257,0.00617247,0.0106422,4000,0,-0.317458,-0.123062,-10.9577,4000,-8219,0.34264,0.0004,-0.05288,-20554,5527.16,30.66
62220546,0.0235192,0.00627889,0.0106422,4000,0,-0.32367,-0.128808,-10.9774,4000,-2219,0.34472,0.00056,-0.04848,-2539,5525.84,30.66
62224546,0.0234122,0.00712961,0.0106422,4000,0,-0.343807,-0.128808,-10.9832,4000,-6219,0.34472,0.00056,-0.04848,-6539,5525.84,30.66
62228583,0.023737,0.00691545,0.0106422,4037,0,-0.347071,-0.116824,-10.9373,4037,-256,0.3424,-0.00056,-0.05128,-10576,5525.84,30.66
62232546,0.0241578,0.00638532,0.0106422,3963,0,-0.328926,-0.103922,-10.9277,3963,-4219,0.3424,-0.00056,-0.05128,-3244,5527.75,30.66
62236546,0.0239479,0.00638531,0.0106422,4000,0,-0.32468,-0.136935,-10.9429,4000,-8219,0.3424,-0.00056,-0.05128,-7244,5527.75,30.66
62240546,0.0247934,0.0069145,0.0106422,4000,0,-0.337569,-0.1432,-10.9821,4000,-2219,0.34312,0.00064,-0.04744,-543,5525.11,30.66
62244547,0.0242641,0.00690585,0.0108551,4001,0,-0.350084,-0.107636,-10.9786,4001,-6220,0.34312,0.00064,-0.04744,-4544,5525.11,30.66
62248546,0.0234128,0.00585681,0.0109692,3999,0,-0.337158,-0.116322,-10.9716,3999,-215,0.34216,-0.00032,-0.052,-8543,5525.11,30.66
62252546,0.0231969,0.00585015,0.0115975,4000,0,-0.349503,-0.132165,-10.9736,4000,-4215,0.34216,-0.00032,-0.052,-12543,5525.11,30.66
62256546,0.0236307,0.00638532,0.0109665,4000,0,-0.349558,-0.125885,-10.9679,4000,-8215,0.34216,-0.00032,-0.052,-16543,5525.11,30.66
62260546,0.022674,0.00638532,0.0104336,4000,0,-0.332907,-0.120759,-10.9588,4000,-2211,0.34288,0.0004,-0.04784,-20543,5525.11,30.66
62264546,0.0223486,0.00638531,0.0101049,4000,0,-0.321664,-0.135503,-10.9801,4000,-6211,0.34288,0.0004,-0.04784,-2560,5528.04,30.66
62268546,0.0233033,0.00638533,0.0101131,4000,0,-0.342331,-0.131229,-11.0167,4000,-219,0.34264,0.00064,-0.05288,-6560,5528.04,30.66
62272546,0.0252173,0.00638531,0.0113777,4000,0,-0.344744,-0.116528,-10.9843,4000,-4219,0.34264,0.00064,-0.05288,-10560,5528.04,30.66
62276546,0.024477,0.00638532,0.0109613,4000,0,-0.341401,-0.104425,-10.9583,4000,-8219,0.34264,0.00064,-0.05288,-3558,5526.14,30.66
62280546,0.0239523,0.00734311,0.0107486,4000,0,-0.336579,-0.13502,-10.9783,4000,-2219,0.34288,0.00032,-0.04744,-7558,5526.14,30.66
62284546,0.0239338,0.00671165,0.00990428,4000,0,-0.347934,-0.15847,-10.9775,4000,-6219,0.34288,0.00032,-0.04744,-560,5526.87,30.66
62288546,0.0239452,0.00734311,0.00957798,4000,0,-0.366791,-0.123072,-10.9822,4000,-185,0.34256,-0.00016,-0.05016,-4560,5526.87,30.66
62292578,0.0243712,0.00744953,0.0105364,4032,0,-0.366278,-0.124936,-10.9314,4032,-4217,0.34256,-0.00016,-0.05016,-8592,5526.87,30.66
62296559,0.0254386,0.00691436,0.010107,3981,0,-0.336532,-0.149486,-10.921,3981,-8198,0.34256,-0.00016,-0.05016,-12573,5526.87,30.66
62300546,0.0245821,0.00691609,0.0105372,3987,0,-0.330388,-0.127856,-10.952,3987,-2209,0.34288,-8e-05,-0.04808,-16560,5526.87,30.66
62304546,0.0251127,0.00744954,0.0100066,4000,0,-0.329921,-0.118287,-10.9362,4000,-6209,0.34288,-8e-05,-0.04808,-20560,5526.87,30.66
62308546,0.0244771,0.00660096,0.0104295,4000,0,-0.318932,-0.122608,-10.9468,4000,-180,0.34184,0.00056,-0.05264,-2560,5524.96,30.67
62312570,0.0242623,0.00658934,0.0103169,4024,0,-0.311396,-0.135366,-10.9817,4024,-4204,0.34184,0.00056,-0.05264,-6584,5524.96,30.67
62316582,0.0239471,0.00616834,0.0106422,4012,0,-0.327581,-0.117772,-10.9961,4012,-8216,0.34184,0.00056,-0.05264,-10596,5524.96,30.67
62320546,0.025011,0.00628464,0.0106422,3964,0,-0.349109,-0.126945,-10.9822,3964,-2219,0.34416,-0.00056,-0.0468,-3279,5527.6,30.67
62324555,0.0246884,0.00744954,0.0106422,4009,0,-0.352416,-0.128351,-10.9626,4009,-6228,0.34416,-0.00056,-0.0468,-7288,5527.6,30.67
62328546,0.0248036,0.00692529,0.0106422,3991,0,-0.336136,-0.125388,-10.966,3991,-219,0.34328,8e-05,-0.05256,-560,5527.31,30.67
62332546,0.024477,0.00638532,0.0106422,4000,0,-0.343316,-0.13502,-10.9717,4000,-4219,0.34328,8e-05,-0.05256,-4560,5527.31,30.67
62336547,0.0239477,0.00712728,0.0108551,4001,0,-0.345244,-0.125534,-10.9759,4001,-8220,0.34328,8e-05,-0.05256,-8561,5527.31,30.67
62340546,0.0234128,0.00744954,0.0117064,3999,0,-0.324249,-0.108192,-10.9899,3999,-2217,0.34264,-0.0004,-0.04888,-12560,5527.31,30.67
62344577,0.0234128,0.0079757,0.0120215,4031,0,-0.321316,-0.129258,-10.9763,4031,-6248,0.34264,-0.0004,-0.04888,-16591,5527.31,30.67
62348547,0.0234128,0.00734338,0.0117064,3970,0,-0.325583,-0.142224,-11.0009,3970,-220,0.34208,8e-05,-0.05184,-20561,5527.31,30.67
62352546,0.0239513,0.00638532,0.0117064,3999,0,-0.339977,-0.145118,-10.9936,3999,-4219,0.34208,8e-05,-0.05184,-2524,5525.84,30.65
62356568,0.0234128,0.00638532,0.0115977,4022,0,-0.333272,-0.141222,-10.9851,4022,-8241,0.34208,8e-05,-0.05184,-6546,5525.84,30.65
62360546,0.0227696,0.00648804,0.0106422,3978,0,-0.329861,-0.110564,-10.963,3978,-2214,0.34336,-0.00016,-0.04896,-10524,5525.84,30.65
62364546,0.0239387,0.00744955,0.0101163,4000,0,-0.337521,-0.122541,-10.9764,4000,-6214,0.34336,-0.00016,-0.04896,-3526,5526.28,30.65
62368546,0.0245835,0.00703103,0.0105356,4000,0,-0.355267,-0.122138,-10.9864,4000,-219,0.3416,0.0,-0.05272,-7526,5526.28,30.65
62372546,0.0250135,0.00712588,0.0105358,4000,0,-0.344345,-0.11975,-10.9842,4000,-4219,0.3416,0.0,-0.05272,-544,5526.58,30.65
62376578,0.0238407,0.00702168,0.00989602,4032,0,-0.340027,-0.115366,-10.9669,4032,-8251,0.3416,0.0,-0.05272,-4576,5526.58,30.65
62380546,0.024056,0.00713306,0.0096803,3968,0,-0.351052,-0.112099,-10.9635,3968,-2219,0.3424,-0.00024,-0.0484,-8544,5526.58,30.65
62384562,0.0234128,0.00617438,0.0106422,4016,0,-0.318506,-0.123956,-10.9721,4016,-6235,0.3424,-0.00024,-0.0484,-12560,5526.58,30.65
62388546,0.0236275,0.00649216,0.0106422,3984,0,-0.311238,-0.14607,-10.9716,3984,-219,0.34288,0.0004,-0.05224,-16544,5526.58,30.65
62392546,0.0235193,0.00744954,0.0106422,4000,0,-0.325133,-0.136913,-10.9768,4000,-4219,0.34288,0.0004,-0.05224,-20544,5526.58,30.65
62396580,0.024367,0.0065998,0.0106422,4034,0,-0.323656,-0.11116,-11.001,4034,-8253,0.34288,0.0004,-0.05224,-2582,5525.55,30.68
62400546,0.0235202,0.00606948,0.0104316,3966,0,-0.340047,-0.115947,-10.9897,3966,-2217,0.34328,8e-05,-0.04696,-6548,5525.55,30.68
62404565,0.0235187,0.00723545,0.0108569,4019,0,-0.35146,-0.120168,-10.9602,4019,-6236,0.34328,8e-05,-0.04696,-10567,5525.55,30.68
62408546,0.0233059,0.00563975,0.0106422,3981,0,-0.343809,-0.117792,-10.953,3981,-219,0.34288,0.00048,-0.05176,-3268,5526.43,30.68
